time_recorded,lat,lon,total_gps_pings,n_buses,busy_index
12:30:00,32.086,34.883,7,2,0.3
12:30:00,32.086,34.886,19,5,0.3
12:30:00,32.088,34.814,6,2,0.3
12:30:00,32.088,34.828,8,2,0.4
12:30:00,32.089,34.887,6,2,0.3
12:30:00,32.09,34.821,12,4,0.3
12:30:00,32.09,34.881,9,3,0.3
12:30:00,32.09,34.884,26,6,0.4
12:30:00,32.09,34.885,7,2,0.3
12:30:00,32.091,34.822,9,3,0.3
12:30:00,32.091,34.868,6,2,0.3
12:30:00,32.091,34.884,15,2,0.7
12:30:00,32.092,34.823,13,3,0.4
12:30:00,32.092,34.832,11,2,0.5
12:30:00,32.093,34.836,7,2,0.3
12:30:00,32.093,34.881,11,3,0.3
12:30:00,32.094,34.89,9,2,0.4
12:30:00,32.095,34.886,18,5,0.3
12:30:00,32.096,34.888,15,4,0.3
12:30:00,32.098,34.827,6,2,0.3
12:30:00,32.591,34.937,8,2,0.4
12:40:00,32.028,34.749,11,3,0.3
12:40:00,32.047,34.816,9,2,0.4
12:40:00,32.051,34.849,18,3,0.6
12:40:00,32.055,34.835,6,2,0.3
12:40:00,32.061,34.772,6,2,0.3
12:40:00,32.061,34.774,9,2,0.4
12:40:00,32.064,34.769,9,3,0.3
12:40:00,32.068,34.771,12,4,0.3
12:40:00,32.071,34.772,7,2,0.3
12:40:00,32.072,34.773,14,4,0.3
12:40:00,32.073,34.775,7,2,0.3
12:40:00,32.074,34.791,6,2,0.3
12:40:00,32.075,34.791,6,2,0.3
12:40:00,32.076,34.819,6,2,0.3
12:40:00,32.077,34.843,9,2,0.4
12:40:00,32.083,34.816,6,2,0.3
12:40:00,32.084,34.789,6,2,0.3
12:40:00,32.084,34.803,9,3,0.3
12:40:00,32.085,34.836,7,2,0.3
12:40:00,32.085,34.84,11,2,0.5
12:40:00,32.086,34.883,7,2,0.3
12:40:00,32.086,34.886,11,3,0.3
12:40:00,32.087,34.839,6,2,0.3
12:40:00,32.087,34.878,6,2,0.3
12:40:00,32.088,34.828,9,2,0.4
12:40:00,32.088,34.887,10,3,0.3
12:40:00,32.09,34.883,14,2,0.7
12:40:00,32.09,34.884,18,3,0.6
12:40:00,32.091,34.823,10,3,0.3
12:40:00,32.091,34.868,8,2,0.4
12:40:00,32.091,34.885,6,2,0.3
12:40:00,32.091,34.886,7,2,0.3
12:40:00,32.092,34.834,7,2,0.3
12:40:00,32.093,34.838,6,2,0.3
12:40:00,32.093,34.844,7,2,0.3
12:40:00,32.093,34.88,11,2,0.5
12:40:00,32.094,34.883,6,2,0.3
12:40:00,32.094,34.885,9,3,0.3
12:40:00,32.094,34.886,7,2,0.3
12:40:00,32.095,34.886,20,5,0.4
12:40:00,32.095,34.887,21,6,0.3
12:40:00,32.095,34.89,12,3,0.4
12:40:00,32.096,34.888,6,2,0.3
12:40:00,32.104,35.178,13,2,0.6
12:40:00,32.105,34.804,7,2,0.3
12:40:00,32.108,35.008,10,2,0.5
12:40:00,32.108,35.164,13,2,0.6
12:40:00,32.113,34.844,10,2,0.5
12:40:00,32.328,34.862,10,3,0.3
12:40:00,32.804,35.001,6,2,0.3
12:50:00,32.002,34.747,6,2,0.3
12:50:00,32.046,34.815,10,2,0.5
12:50:00,32.056,34.779,15,4,0.3
12:50:00,32.056,34.78,7,2,0.3
12:50:00,32.067,34.765,7,2,0.3
12:50:00,32.068,34.771,26,8,0.3
12:50:00,32.069,34.778,6,2,0.3
12:50:00,32.074,34.79,13,4,0.3
12:50:00,32.081,34.835,7,2,0.3
12:50:00,32.082,34.795,7,2,0.3
12:50:00,32.082,34.835,6,2,0.3
12:50:00,32.083,34.795,6,2,0.3
12:50:00,32.083,34.805,6,2,0.3
12:50:00,32.085,34.81,7,2,0.3
12:50:00,32.086,34.836,7,2,0.3
12:50:00,32.086,34.837,11,2,0.5
12:50:00,32.086,34.839,7,2,0.3
12:50:00,32.086,34.883,11,2,0.5
12:50:00,32.086,34.886,8,2,0.4
12:50:00,32.086,34.887,8,2,0.4
12:50:00,32.088,34.887,6,2,0.3
12:50:00,32.09,34.821,12,3,0.4
12:50:00,32.09,34.834,6,2,0.3
12:50:00,32.09,34.88,14,4,0.3
12:50:00,32.09,34.883,16,3,0.5
12:50:00,32.09,34.884,10,2,0.5
12:50:00,32.091,34.823,12,3,0.4
12:50:00,32.092,34.823,9,2,0.4
12:50:00,32.092,34.828,9,3,0.3
12:50:00,32.093,34.881,16,3,0.5
12:50:00,32.094,34.882,9,3,0.3
12:50:00,32.095,34.887,11,2,0.5
12:50:00,32.095,34.89,11,2,0.5
12:50:00,32.096,34.886,15,2,0.7
12:50:00,32.096,34.888,15,3,0.5
12:50:00,32.099,34.825,21,5,0.4
12:50:00,32.192,34.845,7,2,0.3
12:50:00,32.436,34.914,10,3,0.3
13:00:00,31.917,35.08,27,3,0.9
13:00:00,32.05,34.815,7,2,0.3
13:00:00,32.062,34.774,6,2,0.3
13:00:00,32.064,34.77,7,2,0.3
13:00:00,32.068,34.771,14,4,0.3
13:00:00,32.07,34.918,6,2,0.3
13:00:00,32.074,34.775,15,4,0.3
13:00:00,32.075,34.776,14,2,0.7
13:00:00,32.076,34.834,6,2,0.3
13:00:00,32.078,34.778,21,4,0.5
13:00:00,32.079,34.842,14,4,0.3
13:00:00,32.081,34.835,6,2,0.3
13:00:00,32.083,34.796,6,2,0.3
13:00:00,32.084,34.787,8,2,0.4
13:00:00,32.084,34.803,6,2,0.3
13:00:00,32.085,34.836,7,2,0.3
13:00:00,32.086,34.834,9,3,0.3
13:00:00,32.086,34.835,9,2,0.4
13:00:00,32.086,34.886,10,3,0.3
13:00:00,32.086,34.887,11,3,0.3
13:00:00,32.086,34.888,8,2,0.4
13:00:00,32.087,34.834,6,2,0.3
13:00:00,32.088,34.834,9,2,0.4
13:00:00,32.09,34.826,6,2,0.3
13:00:00,32.09,34.839,7,2,0.3
13:00:00,32.091,34.822,7,2,0.3
13:00:00,32.091,34.826,14,4,0.3
13:00:00,32.091,34.867,14,4,0.3
13:00:00,32.092,34.839,6,2,0.3
13:00:00,32.092,34.844,6,2,0.3
13:00:00,32.093,34.845,6,2,0.3
13:00:00,32.093,34.881,7,2,0.3
13:00:00,32.095,34.886,13,4,0.3
13:00:00,32.095,34.887,11,2,0.5
13:00:00,32.096,34.887,7,2,0.3
13:00:00,32.1,34.897,7,2,0.3
13:00:00,32.102,34.828,6,2,0.3
13:00:00,32.111,34.838,10,3,0.3
13:10:00,31.917,35.08,27,3,0.9
13:10:00,31.936,34.8,6,2,0.3
13:10:00,32.028,34.749,8,2,0.4
13:10:00,32.034,34.752,7,2,0.3
13:10:00,32.05,34.814,6,2,0.3
13:10:00,32.054,34.76,8,2,0.4
13:10:00,32.055,34.761,6,2,0.3
13:10:00,32.055,34.766,17,4,0.4
13:10:00,32.055,34.774,6,2,0.3
13:10:00,32.055,34.835,6,2,0.3
13:10:00,32.056,34.779,7,2,0.3
13:10:00,32.056,34.78,25,3,0.8
13:10:00,32.06,34.778,7,2,0.3
13:10:00,32.061,34.772,6,2,0.3
13:10:00,32.061,34.785,6,2,0.3
13:10:00,32.064,34.786,6,2,0.3
13:10:00,32.065,34.786,7,2,0.3
13:10:00,32.065,34.839,6,2,0.3
13:10:00,32.067,34.765,6,2,0.3
13:10:00,32.068,34.765,10,3,0.3
13:10:00,32.068,34.771,29,8,0.3
13:10:00,32.071,34.772,8,2,0.4
13:10:00,32.072,34.892,14,3,0.4
13:10:00,32.073,34.775,6,2,0.3
13:10:00,32.073,34.79,10,3,0.3
13:10:00,32.074,34.782,6,2,0.3
13:10:00,32.075,34.769,6,2,0.3
13:10:00,32.075,34.775,8,2,0.4
13:10:00,32.075,34.791,25,6,0.4
13:10:00,32.076,34.783,9,3,0.3
13:10:00,32.076,34.791,7,2,0.3
13:10:00,32.078,34.792,7,2,0.3
13:10:00,32.079,34.794,7,2,0.3
13:10:00,32.079,34.815,7,2,0.3
13:10:00,32.079,34.842,9,3,0.3
13:10:00,32.08,34.795,7,2,0.3
13:10:00,32.08,34.834,6,2,0.3
13:10:00,32.081,34.776,6,2,0.3
13:10:00,32.081,34.831,16,3,0.5
13:10:00,32.081,34.834,10,3,0.3
13:10:00,32.082,34.795,11,2,0.5
13:10:00,32.082,34.831,7,2,0.3
13:10:00,32.083,34.801,7,2,0.3
13:10:00,32.083,34.803,8,2,0.4
13:10:00,32.083,34.805,6,2,0.3
13:10:00,32.084,34.788,13,3,0.4
13:10:00,32.085,34.81,6,2,0.3
13:10:00,32.085,34.83,8,2,0.4
13:10:00,32.085,34.836,12,4,0.3
13:10:00,32.086,34.811,11,2,0.5
13:10:00,32.086,34.835,9,3,0.3
13:10:00,32.086,34.836,6,2,0.3
13:10:00,32.086,34.868,7,2,0.3
13:10:00,32.086,34.883,8,2,0.4
13:10:00,32.086,34.886,13,3,0.4
13:10:00,32.086,34.887,16,4,0.4
13:10:00,32.087,34.829,6,2,0.3
13:10:00,32.088,34.893,11,2,0.5
13:10:00,32.089,34.894,30,3,1.0
13:10:00,32.09,34.821,9,3,0.3
13:10:00,32.09,34.883,13,3,0.4
13:10:00,32.09,34.884,15,4,0.3
13:10:00,32.09,34.885,21,4,0.5
13:10:00,32.091,34.822,9,2,0.4
13:10:00,32.091,34.823,11,3,0.3
13:10:00,32.091,34.824,6,2,0.3
13:10:00,32.091,34.845,12,3,0.4
13:10:00,32.091,34.867,10,3,0.3
13:10:00,32.091,34.869,7,2,0.3
13:10:00,32.091,34.887,6,2,0.3
13:10:00,32.092,34.834,11,3,0.3
13:10:00,32.092,34.857,7,2,0.3
13:10:00,32.092,34.877,7,2,0.3
13:10:00,32.092,34.889,7,2,0.3
13:10:00,32.093,34.84,6,2,0.3
13:10:00,32.093,34.847,7,2,0.3
13:10:00,32.093,34.853,7,2,0.3
13:10:00,32.093,34.88,11,2,0.5
13:10:00,32.094,34.882,7,2,0.3
13:10:00,32.095,34.886,6,2,0.3
13:10:00,32.095,34.887,16,4,0.4
13:10:00,32.098,34.826,6,2,0.3
13:10:00,32.099,34.824,8,2,0.4
13:10:00,32.099,34.825,19,4,0.4
13:10:00,32.105,34.891,8,2,0.4
13:10:00,32.11,34.826,7,2,0.3
13:10:00,32.111,34.838,9,2,0.4
13:10:00,32.125,34.792,7,2,0.3
13:10:00,32.749,35.099,6,2,0.3
13:20:00,31.893,34.807,6,2,0.3
13:20:00,31.917,35.08,21,3,0.7
13:20:00,32.052,34.759,10,2,0.5
13:20:00,32.054,34.759,7,2,0.3
13:20:00,32.055,34.761,6,2,0.3
13:20:00,32.067,34.765,13,2,0.6
13:20:00,32.068,34.765,10,3,0.3
13:20:00,32.068,34.771,17,5,0.3
13:20:00,32.069,34.771,7,2,0.3
13:20:00,32.069,34.839,6,2,0.3
13:20:00,32.07,34.77,6,2,0.3
13:20:00,32.071,34.772,9,3,0.3
13:20:00,32.072,34.773,12,3,0.4
13:20:00,32.076,34.772,6,2,0.3
13:20:00,32.076,34.782,6,2,0.3
13:20:00,32.076,34.783,7,2,0.3
13:20:00,32.077,34.788,11,2,0.5
13:20:00,32.077,34.836,7,2,0.3
13:20:00,32.079,34.837,12,3,0.4
13:20:00,32.079,34.842,6,2,0.3
13:20:00,32.08,34.839,7,2,0.3
13:20:00,32.081,34.798,6,2,0.3
13:20:00,32.083,34.804,6,2,0.3
13:20:00,32.083,34.843,9,2,0.4
13:20:00,32.084,34.788,7,2,0.3
13:20:00,32.085,34.84,6,2,0.3
13:20:00,32.086,34.832,8,2,0.4
13:20:00,32.086,34.835,8,2,0.4
13:20:00,32.086,34.837,7,2,0.3
13:20:00,32.086,34.885,6,2,0.3
13:20:00,32.086,34.886,10,2,0.5
13:20:00,32.087,34.839,15,4,0.3
13:20:00,32.088,34.887,12,2,0.6
13:20:00,32.09,34.826,7,2,0.3
13:20:00,32.09,34.881,7,2,0.3
13:20:00,32.09,34.883,6,2,0.3
13:20:00,32.09,34.884,15,3,0.5
13:20:00,32.09,34.885,6,2,0.3
13:20:00,32.091,34.868,12,4,0.3
13:20:00,32.091,34.869,8,2,0.4
13:20:00,32.092,34.828,7,2,0.3
13:20:00,32.092,34.834,6,2,0.3
13:20:00,32.094,34.822,6,2,0.3
13:20:00,32.094,34.883,9,3,0.3
13:20:00,32.095,34.886,7,2,0.3
13:20:00,32.096,34.839,9,2,0.4
13:20:00,32.105,34.891,14,2,0.7
13:20:00,32.108,35.009,6,2,0.3
13:20:00,32.114,34.84,6,2,0.3
13:20:00,32.381,35.017,9,2,0.4
13:20:00,32.793,34.959,9,3,0.3
13:30:00,31.917,35.08,13,2,0.6
13:30:00,32.002,34.747,11,2,0.5
13:30:00,32.004,34.754,6,2,0.3
13:30:00,32.052,34.849,13,2,0.6
13:30:00,32.054,34.78,7,2,0.3
13:30:00,32.068,34.771,18,5,0.3
13:30:00,32.069,34.771,10,2,0.5
13:30:00,32.071,34.772,11,3,0.3
13:30:00,32.072,34.773,11,2,0.5
13:30:00,32.072,34.892,8,2,0.4
13:30:00,32.078,34.842,7,2,0.3
13:30:00,32.079,34.838,11,3,0.3
13:30:00,32.08,34.839,7,2,0.3
13:30:00,32.081,34.835,6,2,0.3
13:30:00,32.082,34.795,6,2,0.3
13:30:00,32.082,34.835,9,3,0.3
13:30:00,32.083,34.796,6,2,0.3
13:30:00,32.083,34.804,6,2,0.3
13:30:00,32.084,34.788,13,2,0.6
13:30:00,32.084,34.803,10,3,0.3
13:30:00,32.084,34.836,9,2,0.4
13:30:00,32.086,34.832,9,3,0.3
13:30:00,32.086,34.885,10,3,0.3
13:30:00,32.086,34.886,22,5,0.4
13:30:00,32.086,34.887,6,2,0.3
13:30:00,32.087,34.815,6,2,0.3
13:30:00,32.088,34.846,7,2,0.3
13:30:00,32.088,34.887,9,3,0.3
13:30:00,32.09,34.826,10,3,0.3
13:30:00,32.09,34.881,7,2,0.3
13:30:00,32.09,34.882,6,2,0.3
13:30:00,32.09,34.883,32,9,0.3
13:30:00,32.09,34.884,6,2,0.3
13:30:00,32.09,34.885,18,4,0.4
13:30:00,32.091,34.867,7,2,0.3
13:30:00,32.091,34.884,11,2,0.5
13:30:00,32.091,34.895,7,2,0.3
13:30:00,32.092,34.826,7,2,0.3
13:30:00,32.092,34.839,8,2,0.4
13:30:00,32.093,34.836,7,2,0.3
13:30:00,32.093,34.845,7,2,0.3
13:30:00,32.094,34.882,6,2,0.3
13:30:00,32.094,34.883,7,2,0.3
13:30:00,32.094,34.885,9,3,0.3
13:30:00,32.095,34.886,32,8,0.4
13:30:00,32.095,34.887,7,2,0.3
13:30:00,32.095,34.89,13,3,0.4
13:30:00,32.095,34.892,6,2,0.3
13:30:00,32.096,34.822,16,5,0.3
13:30:00,32.099,34.825,6,2,0.3
13:30:00,32.105,34.891,19,2,0.9
13:30:00,32.108,35.008,7,2,0.3
13:30:00,32.114,34.79,6,2,0.3
13:30:00,32.121,34.803,6,2,0.3
13:30:00,32.804,35.001,8,2,0.4
13:40:00,31.917,35.08,10,2,0.5
13:40:00,31.966,34.803,9,3,0.3
13:40:00,32.002,34.747,7,2,0.3
13:40:00,32.052,34.759,6,2,0.3
13:40:00,32.053,34.848,12,2,0.6
13:40:00,32.055,34.762,7,2,0.3
13:40:00,32.055,34.834,8,2,0.4
13:40:00,32.059,34.794,13,2,0.6
13:40:00,32.061,34.772,18,4,0.4
13:40:00,32.062,34.774,8,2,0.4
13:40:00,32.068,34.771,19,5,0.3
13:40:00,32.069,34.839,6,2,0.3
13:40:00,32.072,34.773,7,2,0.3
13:40:00,32.074,34.791,6,2,0.3
13:40:00,32.075,34.844,6,2,0.3
13:40:00,32.076,34.783,11,3,0.3
13:40:00,32.076,34.819,6,2,0.3
13:40:00,32.079,34.837,6,2,0.3
13:40:00,32.081,34.834,10,3,0.3
13:40:00,32.082,34.796,7,2,0.3
13:40:00,32.082,34.805,6,2,0.3
13:40:00,32.084,34.803,7,2,0.3
13:40:00,32.084,34.836,8,2,0.4
13:40:00,32.085,34.83,9,3,0.3
13:40:00,32.085,34.84,8,2,0.4
13:40:00,32.086,34.78,7,2,0.3
13:40:00,32.086,34.832,6,2,0.3
13:40:00,32.086,34.836,6,2,0.3
13:40:00,32.086,34.837,6,2,0.3
13:40:00,32.086,34.887,6,2,0.3
13:40:00,32.087,34.839,7,2,0.3
13:40:00,32.088,34.807,6,2,0.3
13:40:00,32.09,34.821,16,4,0.4
13:40:00,32.09,34.884,12,4,0.3
13:40:00,32.09,34.885,12,3,0.4
13:40:00,32.091,34.822,10,3,0.3
13:40:00,32.091,34.824,10,3,0.3
13:40:00,32.091,34.895,26,4,0.6
13:40:00,32.092,34.822,7,2,0.3
13:40:00,32.092,34.826,9,3,0.3
13:40:00,32.092,34.828,8,2,0.4
13:40:00,32.093,34.844,6,2,0.3
13:40:00,32.094,34.822,6,2,0.3
13:40:00,32.094,34.882,9,2,0.4
13:40:00,32.094,34.885,6,2,0.3
13:40:00,32.095,34.886,13,4,0.3
13:40:00,32.096,34.853,9,2,0.4
13:40:00,32.096,34.887,18,3,0.6
13:40:00,32.098,34.827,7,2,0.3
13:40:00,32.105,34.891,18,2,0.9
13:40:00,32.108,35.008,6,2,0.3
13:40:00,32.435,34.914,17,2,0.8
13:40:00,32.793,34.959,6,2,0.3
13:50:00,31.917,35.08,13,2,0.6
13:50:00,32.002,34.747,6,2,0.3
13:50:00,32.061,34.772,11,2,0.5
13:50:00,32.068,34.771,10,2,0.5
13:50:00,32.069,34.771,6,2,0.3
13:50:00,32.071,34.772,18,5,0.3
13:50:00,32.072,34.773,11,3,0.3
13:50:00,32.075,34.791,10,3,0.3
13:50:00,32.076,34.844,10,2,0.5
13:50:00,32.079,34.842,15,3,0.5
13:50:00,32.081,34.835,6,2,0.3
13:50:00,32.083,34.79,9,2,0.4
13:50:00,32.083,34.804,7,2,0.3
13:50:00,32.084,34.803,11,3,0.3
13:50:00,32.084,34.841,6,2,0.3
13:50:00,32.085,34.812,6,2,0.3
13:50:00,32.086,34.835,8,2,0.4
13:50:00,32.086,34.839,12,3,0.4
13:50:00,32.086,34.884,8,2,0.4
13:50:00,32.086,34.886,11,3,0.3
13:50:00,32.086,34.887,10,3,0.3
13:50:00,32.087,34.878,6,2,0.3
13:50:00,32.09,34.82,9,3,0.3
13:50:00,32.09,34.821,15,5,0.3
13:50:00,32.091,34.825,17,2,0.8
13:50:00,32.091,34.884,16,2,0.8
13:50:00,32.092,34.839,13,4,0.3
13:50:00,32.092,34.865,6,2,0.3
13:50:00,32.092,34.894,6,2,0.3
13:50:00,32.093,34.836,8,2,0.4
13:50:00,32.093,34.844,7,2,0.3
13:50:00,32.094,34.822,8,2,0.4
13:50:00,32.095,34.887,13,4,0.3
13:50:00,32.095,34.89,11,2,0.5
13:50:00,32.096,34.886,10,2,0.5
13:50:00,32.103,35.17,7,2,0.3
13:50:00,32.105,34.804,6,2,0.3
13:50:00,32.105,34.891,19,2,0.9
13:50:00,32.111,34.839,14,3,0.4
14:00:00,31.799,35.213,7,2,0.3
14:00:00,31.917,35.08,16,2,0.8
14:00:00,32.022,34.755,6,2,0.3
14:00:00,32.068,34.765,6,2,0.3
14:00:00,32.068,34.771,6,2,0.3
14:00:00,32.072,34.892,6,2,0.3
14:00:00,32.073,34.775,11,3,0.3
14:00:00,32.079,34.842,14,3,0.4
14:00:00,32.08,34.836,8,2,0.4
14:00:00,32.082,34.795,10,3,0.3
14:00:00,32.084,34.803,6,2,0.3
14:00:00,32.086,34.838,6,2,0.3
14:00:00,32.086,34.886,11,3,0.3
14:00:00,32.087,34.839,6,2,0.3
14:00:00,32.088,34.827,8,2,0.4
14:00:00,32.089,34.817,11,2,0.5
14:00:00,32.089,34.894,7,2,0.3
14:00:00,32.09,34.821,13,4,0.3
14:00:00,32.09,34.881,9,3,0.3
14:00:00,32.091,34.823,6,2,0.3
14:00:00,32.091,34.839,9,3,0.3
14:00:00,32.091,34.868,6,2,0.3
14:00:00,32.092,34.823,26,5,0.5
14:00:00,32.092,34.839,7,2,0.3
14:00:00,32.092,34.858,10,2,0.5
14:00:00,32.093,34.844,11,3,0.3
14:00:00,32.093,34.845,22,4,0.5
14:00:00,32.093,34.848,6,2,0.3
14:00:00,32.094,34.885,7,2,0.3
14:00:00,32.095,34.886,28,8,0.3
14:00:00,32.095,34.887,9,3,0.3
14:00:00,32.095,34.89,10,2,0.5
14:00:00,32.096,34.822,14,2,0.7
14:00:00,32.096,34.887,7,2,0.3
14:00:00,32.097,34.822,12,2,0.6
14:00:00,32.099,34.825,8,2,0.4
14:00:00,32.099,34.826,6,2,0.3
14:00:00,32.099,34.827,6,2,0.3
14:00:00,32.102,34.828,13,3,0.4
14:00:00,32.105,34.891,14,2,0.7
14:00:00,32.175,34.891,7,2,0.3
14:00:00,32.435,34.914,9,2,0.4
14:00:00,32.791,35.003,6,2,0.3
14:10:00,31.817,35.196,6,2,0.3
14:10:00,31.917,35.08,24,3,0.8
14:10:00,32.028,34.749,6,2,0.3
14:10:00,32.055,34.834,7,2,0.3
14:10:00,32.061,34.772,6,2,0.3
14:10:00,32.068,34.771,17,5,0.3
14:10:00,32.068,34.787,7,2,0.3
14:10:00,32.07,34.771,8,2,0.4
14:10:00,32.071,34.772,7,2,0.3
14:10:00,32.072,34.773,11,3,0.3
14:10:00,32.073,34.775,7,2,0.3
14:10:00,32.076,34.775,7,2,0.3
14:10:00,32.076,34.783,6,2,0.3
14:10:00,32.076,34.825,7,2,0.3
14:10:00,32.078,34.842,7,2,0.3
14:10:00,32.079,34.794,6,2,0.3
14:10:00,32.079,34.842,9,2,0.4
14:10:00,32.08,34.841,6,2,0.3
14:10:00,32.082,34.795,16,5,0.3
14:10:00,32.082,34.799,9,3,0.3
14:10:00,32.082,34.835,13,4,0.3
14:10:00,32.083,34.805,7,2,0.3
14:10:00,32.083,34.816,6,2,0.3
14:10:00,32.084,34.787,16,3,0.5
14:10:00,32.084,34.788,22,4,0.5
14:10:00,32.085,34.785,9,2,0.4
14:10:00,32.086,34.789,7,2,0.3
14:10:00,32.086,34.811,8,2,0.4
14:10:00,32.086,34.832,13,4,0.3
14:10:00,32.086,34.887,14,4,0.3
14:10:00,32.089,34.808,7,2,0.3
14:10:00,32.09,34.82,14,4,0.3
14:10:00,32.09,34.821,9,2,0.4
14:10:00,32.09,34.826,23,6,0.3
14:10:00,32.09,34.882,6,2,0.3
14:10:00,32.09,34.886,7,2,0.3
14:10:00,32.091,34.822,8,2,0.4
14:10:00,32.091,34.823,6,2,0.3
14:10:00,32.091,34.824,6,2,0.3
14:10:00,32.092,34.826,7,2,0.3
14:10:00,32.092,34.839,6,2,0.3
14:10:00,32.093,34.836,10,3,0.3
14:10:00,32.093,34.844,7,2,0.3
14:10:00,32.093,34.845,18,5,0.3
14:10:00,32.093,34.886,6,2,0.3
14:10:00,32.094,34.845,18,3,0.6
14:10:00,32.094,34.855,7,2,0.3
14:10:00,32.094,34.883,6,2,0.3
14:10:00,32.094,34.884,6,2,0.3
14:10:00,32.095,34.89,8,2,0.4
14:10:00,32.096,34.888,11,2,0.5
14:10:00,32.098,34.823,12,2,0.6
14:10:00,32.099,34.825,12,4,0.3
14:10:00,32.175,34.891,8,2,0.4
14:10:00,32.573,35.197,8,2,0.4
14:20:00,31.792,35.196,7,2,0.3
14:20:00,31.917,35.08,25,3,0.8
14:20:00,32.002,34.747,11,2,0.5
14:20:00,32.016,34.751,7,2,0.3
14:20:00,32.051,34.849,6,2,0.3
14:20:00,32.052,34.849,13,2,0.6
14:20:00,32.066,34.787,6,2,0.3
14:20:00,32.068,34.771,6,2,0.3
14:20:00,32.071,34.772,17,5,0.3
14:20:00,32.073,34.79,6,2,0.3
14:20:00,32.075,34.775,14,2,0.7
14:20:00,32.075,34.844,6,2,0.3
14:20:00,32.076,34.771,9,3,0.3
14:20:00,32.076,34.834,7,2,0.3
14:20:00,32.078,34.842,6,2,0.3
14:20:00,32.079,34.842,24,4,0.6
14:20:00,32.08,34.795,6,2,0.3
14:20:00,32.081,34.835,7,2,0.3
14:20:00,32.081,34.841,12,2,0.6
14:20:00,32.082,34.795,7,2,0.3
14:20:00,32.083,34.795,8,2,0.4
14:20:00,32.084,34.803,9,3,0.3
14:20:00,32.084,34.804,6,2,0.3
14:20:00,32.085,34.777,6,2,0.3
14:20:00,32.085,34.836,6,2,0.3
14:20:00,32.085,34.84,6,2,0.3
14:20:00,32.086,34.815,7,2,0.3
14:20:00,32.086,34.836,6,2,0.3
14:20:00,32.086,34.839,9,3,0.3
14:20:00,32.086,34.886,12,3,0.4
14:20:00,32.087,34.829,6,2,0.3
14:20:00,32.088,34.807,7,2,0.3
14:20:00,32.09,34.821,18,5,0.3
14:20:00,32.09,34.881,10,3,0.3
14:20:00,32.09,34.884,6,2,0.3
14:20:00,32.091,34.822,17,5,0.3
14:20:00,32.091,34.823,7,2,0.3
14:20:00,32.091,34.895,9,2,0.4
14:20:00,32.092,34.822,10,3,0.3
14:20:00,32.092,34.823,10,3,0.3
14:20:00,32.092,34.839,6,2,0.3
14:20:00,32.092,34.863,7,2,0.3
14:20:00,32.092,34.885,7,2,0.3
14:20:00,32.093,34.835,10,2,0.5
14:20:00,32.093,34.844,6,2,0.3
14:20:00,32.093,34.845,28,6,0.4
14:20:00,32.095,34.886,10,3,0.3
14:20:00,32.095,34.887,26,6,0.4
14:20:00,32.096,34.822,14,4,0.3
14:20:00,32.107,34.834,10,3,0.3
14:20:00,32.108,35.008,6,2,0.3
14:20:00,32.313,34.855,6,2,0.3
14:20:00,32.435,34.913,7,2,0.3
14:20:00,32.793,34.959,11,3,0.3
14:30:00,31.917,35.08,29,3,0.9
14:30:00,31.999,34.763,9,2,0.4
14:30:00,32.002,34.747,10,2,0.5
14:30:00,32.028,34.749,6,2,0.3
14:30:00,32.051,34.849,13,2,0.6
14:30:00,32.056,34.779,9,3,0.3
14:30:00,32.057,34.784,6,2,0.3
14:30:00,32.061,34.774,8,2,0.4
14:30:00,32.064,34.77,21,4,0.5
14:30:00,32.066,34.766,6,2,0.3
14:30:00,32.066,34.767,6,2,0.3
14:30:00,32.067,34.766,11,2,0.5
14:30:00,32.068,34.765,12,3,0.4
14:30:00,32.068,34.771,6,2,0.3
14:30:00,32.071,34.772,37,10,0.3
14:30:00,32.072,34.773,12,2,0.6
14:30:00,32.073,34.79,11,3,0.3
14:30:00,32.075,34.791,9,3,0.3
14:30:00,32.078,34.778,12,3,0.4
14:30:00,32.079,34.794,9,3,0.3
14:30:00,32.079,34.825,8,2,0.4
14:30:00,32.08,34.835,12,4,0.3
14:30:00,32.081,34.835,14,4,0.3
14:30:00,32.082,34.835,10,3,0.3
14:30:00,32.083,34.79,9,2,0.4
14:30:00,32.083,34.804,6,2,0.3
14:30:00,32.083,34.843,7,2,0.3
14:30:00,32.084,34.803,19,6,0.3
14:30:00,32.085,34.836,12,2,0.6
14:30:00,32.086,34.833,9,2,0.4
14:30:00,32.086,34.836,6,2,0.3
14:30:00,32.086,34.886,10,3,0.3
14:30:00,32.089,34.808,11,3,0.3
14:30:00,32.09,34.821,16,4,0.4
14:30:00,32.09,34.88,8,2,0.4
14:30:00,32.09,34.885,9,3,0.3
14:30:00,32.091,34.822,6,2,0.3
14:30:00,32.091,34.823,9,2,0.4
14:30:00,32.091,34.839,6,2,0.3
14:30:00,32.091,34.867,6,2,0.3
14:30:00,32.091,34.868,6,2,0.3
14:30:00,32.091,34.884,16,2,0.8
14:30:00,32.092,34.847,13,3,0.4
14:30:00,32.092,34.862,11,2,0.5
14:30:00,32.093,34.836,17,5,0.3
14:30:00,32.093,34.84,6,2,0.3
14:30:00,32.093,34.841,6,2,0.3
14:30:00,32.093,34.845,11,2,0.5
14:30:00,32.094,34.822,7,2,0.3
